#p0a p1a p2a is pol2 fit between 0-190 ADC ch 
#p0b p1b p2b p3b is pol3 fit between 190-500 ADC ch 
#p0c p1c p2c p3c is pol3 fit between 500-900 ADC ch 
#p0d p1d p2d p3d is pol3 fit between 900-1600 ADC ch 
#Layer Row Module Channel p0a p1a p2a p0b p1b p2b p3b p0c p1c p2c p3c p0d p1d p2d p3d   
0,0,2,14,1.61,0.991,0.0010,-258.79,4.05,-0.0112,0.0000170,-9317.93,57.24,-0.1164,0.0000873,60558.54,-200.57,0.202,-0.0000449
0,0,2,15,1.55,1.034,0.0010,-317.47,4.77,-0.0139,0.0000210,-6365.54,43.59,-0.0968,0.0000801,49918.96,-173.66,0.183,-0.0000398
0,0,2,16,2.00,0.986,0.0013,-350.25,5.15,-0.0153,0.0000232,36.52,12.50,-0.0473,0.0000550,42985.65,-159.12,0.174,-0.0000386
0,0,2,17,2.19,1.046,0.0013,-476.14,6.49,-0.0197,0.0000291,-23.76,12.28,-0.0471,0.0000572,41934.66,-153.73,0.170,-0.0000370
0,0,2,18,1.83,0.984,0.0011,-340.51,4.90,-0.0141,0.0000207,-4777.36,35.29,-0.0820,0.0000705,54608.19,-184.61,0.190,-0.0000416
0,0,2,19,1.37,1.030,0.0007,-270.51,4.15,-0.0115,0.0000169,-9314.11,56.22,-0.1122,0.0000824,53997.89,-180.87,0.182,-0.0000387
0,0,2,20,2.29,1.001,0.0010,-304.47,4.55,-0.0129,0.0000191,-7961.49,50.34,-0.1048,0.0000811,69345.84,-219.72,0.216,-0.0000484
0,0,2,21,1.74,1.006,0.0008,-263.36,4.09,-0.0113,0.0000166,-11111.68,65.00,-0.1267,0.0000905,51906.08,-176.35,0.179,-0.0000380
0,0,2,22,0.95,1.025,0.0015,-460.55,6.35,-0.0195,0.0000292,5387.62,-13.57,-0.0066,0.0000368,25902.53,-116.17,0.142,-0.0000305
0,0,2,23,0.97,1.025,0.0010,-284.61,4.42,-0.0127,0.0000195,-5621.91,39.46,-0.0887,0.0000743,51977.46,-179.51,0.187,-0.0000412
0,0,2,24,0.88,1.027,0.0008,-343.09,4.88,-0.0137,0.0000194,-10242.09,60.54,-0.1193,0.0000869,13015.68,-74.29,0.091,-0.0000130
0,0,2,25,2.39,0.966,0.0009,-249.93,3.88,-0.0104,0.0000152,-11124.14,64.19,-0.1232,0.0000867,54526.34,-180.91,0.180,-0.0000380
0,0,2,26,0.69,0.990,0.0009,-244.86,3.88,-0.0105,0.0000155,-9809.52,58.24,-0.1143,0.0000822,64341.71,-204.95,0.199,-0.0000432
0,0,2,27,1.09,0.988,0.0008,-218.00,3.61,-0.0098,0.0000150,-9120.59,55.08,-0.1099,0.0000806,71524.03,-223.49,0.215,-0.0000475
0,0,2,28,0.82,1.036,0.0009,-314.41,4.68,-0.0134,0.0000198,-8151.99,50.74,-0.1047,0.0000808,52447.16,-179.04,0.185,-0.0000404
0,0,2,29,2.32,0.998,0.0009,-260.91,4.02,-0.0109,0.0000162,-11398.60,65.60,-0.1261,0.0000892,56480.71,-186.24,0.186,-0.0000397
0,0,2,30,1.02,1.008,0.0012,-358.20,5.22,-0.0155,0.0000233,1854.09,4.05,-0.0341,0.0000479,49894.54,-172.91,0.182,-0.0000400
0,0,2,31,1.05,1.010,0.0013,-383.23,5.50,-0.0165,0.0000247,-2473.26,24.59,-0.0665,0.0000652,35884.59,-137.28,0.153,-0.0000321
